"x" "y" "z"
"586" -134.5 88.5 -2.38418579101562e-07
"587" -133.5 88.5 -2.38418579101562e-07
"588" -132.5 88.5 -2.38418579101562e-07
"589" -131.5 88.5 -2.38418579101562e-07
"590" -130.5 88.5 -2.38418579101562e-07
"591" -129.5 88.5 -2.38418579101562e-07
"592" -128.5 88.5 -2.38418579101562e-07
"593" -127.5 88.5 -2.38418579101562e-07
"594" -126.5 88.5 -2.38418579101562e-07
"595" -125.5 88.5 -2.38418579101562e-07
"596" -124.5 88.5 -2.38418579101562e-07
"597" -123.5 88.5 -2.38418579101562e-07
"598" -122.5 88.5 -2.38418579101562e-07
"599" -121.5 88.5 -2.38418579101562e-07
"600" -120.5 88.5 -2.38418579101562e-07
"601" -119.5 88.5 -2.38418579101562e-07
"602" -118.5 88.5 -2.38418579101562e-07
"603" -117.5 88.5 -2.38418579101562e-07
"604" -116.5 88.5 -2.38418579101562e-07
"605" -115.5 88.5 -2.38418579101562e-07
"606" -114.5 88.5 -2.38418579101562e-07
"607" -113.5 88.5 -2.38418579101562e-07
"608" -112.5 88.5 -2.38418579101562e-07
"609" -111.5 88.5 -2.38418579101562e-07
"610" -110.5 88.5 -2.38418579101562e-07
"611" -109.5 88.5 -2.38418579101562e-07
"612" -108.5 88.5 -2.38418579101562e-07
"613" -107.5 88.5 -2.38418579101562e-07
"614" -106.5 88.5 -2.38418579101562e-07
"615" -105.5 88.5 -2.38418579101562e-07
"616" -104.5 88.5 -2.38418579101562e-07
"617" -103.5 88.5 -2.38418579101562e-07
"618" -102.5 88.5 -2.38418579101562e-07
"619" -101.5 88.5 -2.38418579101562e-07
"620" -100.5 88.5 -2.38418579101562e-07
"621" -99.5 88.5 -2.38418579101562e-07
"622" -98.5 88.5 -2.38418579101562e-07
"623" -97.5 88.5 -2.38418579101562e-07
"624" -96.5 88.5 -2.38418579101562e-07
"625" -95.5 88.5 -2.38418579101562e-07
"626" -94.5 88.5 -2.38418579101562e-07
"627" -93.5 88.5 -2.38418579101562e-07
"628" -92.5 88.5 -2.38418579101562e-07
"629" -91.5 88.5 -2.38418579101562e-07
"630" -90.5 88.5 -2.38418579101562e-07
"631" -89.5 88.5 -2.38418579101562e-07
"632" -88.5 88.5 -2.38418579101562e-07
"633" -87.5 88.5 -2.38418579101562e-07
"634" -86.5 88.5 -2.38418579101562e-07
"635" -85.5 88.5 -2.38418579101562e-07
"636" -84.5 88.5 -2.38418579101562e-07
"637" -83.5 88.5 -2.38418579101562e-07
"638" -82.5 88.5 -2.38418579101562e-07
"639" -81.5 88.5 -8.36849212646484e-05
"640" -80.5 88.5 -8.36849212646484e-05
"641" -79.5 88.5 -2.38418579101562e-07
"642" -78.5 88.5 -2.38418579101562e-07
"643" -77.5 88.5 -2.38418579101562e-07
"644" -76.5 88.5 -2.38418579101562e-07
"645" -75.5 88.5 -2.38418579101562e-07
"646" -74.5 88.5 -2.38418579101562e-07
"647" -73.5 88.5 -2.38418579101562e-07
"648" -72.5 88.5 -2.38418579101562e-07
"649" -71.5 88.5 -2.38418579101562e-07
"650" -70.5 88.5 -2.38418579101562e-07
"651" -69.5 88.5 -2.38418579101562e-07
"652" -68.5 88.5 -2.38418579101562e-07
"653" -67.5 88.5 -2.38418579101562e-07
"654" -66.5 88.5 -2.38418579101562e-07
"655" -65.5 88.5 -2.38418579101562e-07
"656" -64.5 88.5 -2.38418579101562e-07
"657" -63.5 88.5 -2.38418579101562e-07
"658" -62.5 88.5 -2.38418579101562e-07
"659" -61.5 88.5 -2.38418579101562e-07
"660" -60.5 88.5 -2.38418579101562e-07
"661" -59.5 88.5 -2.38418579101562e-07
"662" -58.5 88.5 -2.38418579101562e-07
"663" -57.5 88.5 -2.38418579101562e-07
"664" -56.5 88.5 -2.38418579101562e-07
"665" -55.5 88.5 -2.38418579101562e-07
"666" -54.5 88.5 -2.38418579101562e-07
"667" -53.5 88.5 -2.38418579101562e-07
"668" -52.5 88.5 -2.38418579101562e-07
"669" -51.5 88.5 -2.38418579101562e-07
"670" -50.5 88.5 -2.38418579101562e-07
"671" -49.5 88.5 -2.38418579101562e-07
"672" -48.5 88.5 -2.38418579101562e-07
"673" -47.5 88.5 -2.38418579101562e-07
"674" -46.5 88.5 -2.38418579101562e-07
"675" -45.5 88.5 -2.38418579101562e-07
"676" -44.5 88.5 -2.38418579101562e-07
"677" -43.5 88.5 -8.36849212646484e-05
"678" -42.5 88.5 -8.36849212646484e-05
"679" -41.5 88.5 -8.36849212646484e-05
"680" -40.5 88.5 -8.36849212646484e-05
"681" -39.5 88.5 -8.36849212646484e-05
"682" -38.5 88.5 -8.36849212646484e-05
"683" -37.5 88.5 -8.36849212646484e-05
"684" -36.5 88.5 -8.36849212646484e-05
"685" -35.5 88.5 -8.36849212646484e-05
"686" -34.5 88.5 -8.36849212646484e-05
"687" -33.5 88.5 -8.36849212646484e-05
"688" -32.5 88.5 -8.36849212646484e-05
"689" -31.5 88.5 -8.36849212646484e-05
"690" -30.5 88.5 -8.36849212646484e-05
"691" -29.5 88.5 -8.36849212646484e-05
"692" -28.5 88.5 -8.36849212646484e-05
"693" -27.5 88.5 -8.36849212646484e-05
"694" -26.5 88.5 -2.38418579101562e-07
"695" -25.5 88.5 -2.38418579101562e-07
"696" -24.5 88.5 -2.38418579101562e-07
"697" -23.5 88.5 -2.38418579101562e-07
"698" -22.5 88.5 -2.38418579101562e-07
"699" -21.5 88.5 -2.38418579101562e-07
"700" -20.5 88.5 -2.38418579101562e-07
"701" -19.5 88.5 -2.38418579101562e-07
"702" -18.5 88.5 -2.38418579101562e-07
"703" -17.5 88.5 -8.36849212646484e-05
"704" -16.5 88.5 -8.36849212646484e-05
"705" -15.5 88.5 -8.36849212646484e-05
"706" -14.5 88.5 -8.36849212646484e-05
"707" -13.5 88.5 -8.36849212646484e-05
"708" -12.5 88.5 -8.36849212646484e-05
"709" -11.5 88.5 -8.36849212646484e-05
"710" -10.5 88.5 -8.36849212646484e-05
"711" -9.5 88.5 -8.36849212646484e-05
"712" -8.5 88.5 -8.36849212646484e-05
"713" -7.5 88.5 -8.36849212646484e-05
"714" -6.5 88.5 -0.000166893005371094
"715" -5.5 88.5 -8.36849212646484e-05
"716" -4.5 88.5 -8.36849212646484e-05
"717" -3.5 88.5 -8.36849212646484e-05
"718" -2.5 88.5 -0.000166893005371094
"719" -1.5 88.5 -8.36849212646484e-05
"720" -0.5 88.5 -0.000166893005371094
"721" 0.5 87.5 -2.38418579101562e-07
"722" 1.5 87.5 -2.38418579101562e-07
"723" 2.5 87.5 -2.38418579101562e-07
"724" 3.5 87.5 -2.38418579101562e-07
"725" 4.5 87.5 -2.38418579101562e-07
"726" 5.5 87.5 -2.38418579101562e-07
"727" 6.5 87.5 -2.38418579101562e-07
"728" 7.5 87.5 -2.38418579101562e-07
"729" 8.5 87.5 -2.38418579101562e-07
"730" 9.5 87.5 -2.38418579101562e-07
"731" 10.5 87.5 -2.38418579101562e-07
"732" 11.5 87.5 -2.38418579101562e-07
"733" 12.5 87.5 -2.38418579101562e-07
"734" 13.5 87.5 -2.38418579101562e-07
"735" 14.5 87.5 -2.38418579101562e-07
"736" 15.5 87.5 -2.38418579101562e-07
"737" 16.5 87.5 -2.38418579101562e-07
"738" 17.5 87.5 -2.38418579101562e-07
"739" 18.5 87.5 -2.38418579101562e-07
"740" 19.5 87.5 -2.38418579101562e-07
"741" 20.5 87.5 -2.38418579101562e-07
"742" 21.5 87.5 -2.38418579101562e-07
"743" 22.5 87.5 -2.38418579101562e-07
"744" 23.5 87.5 -2.38418579101562e-07
"745" 24.5 87.5 -2.38418579101562e-07
"746" 25.5 87.5 -2.38418579101562e-07
"747" 26.5 87.5 -2.38418579101562e-07
"748" 27.5 87.5 -2.38418579101562e-07
"749" 28.5 87.5 -2.38418579101562e-07
"750" 29.5 87.5 -2.38418579101562e-07
"751" 30.5 87.5 -2.38418579101562e-07
"752" 31.5 87.5 -2.38418579101562e-07
"753" 32.5 87.5 -2.38418579101562e-07
"754" 33.5 87.5 -2.38418579101562e-07
"755" 34.5 87.5 -2.38418579101562e-07
"756" 35.5 87.5 -2.38418579101562e-07
"757" 36.5 87.5 -2.38418579101562e-07
"758" 37.5 87.5 -2.38418579101562e-07
"759" 38.5 87.5 -2.38418579101562e-07
"760" 39.5 87.5 -2.38418579101562e-07
"761" 40.5 87.5 -2.38418579101562e-07
"762" 41.5 87.5 -2.38418579101562e-07
"763" 42.5 87.5 -2.38418579101562e-07
"764" 43.5 87.5 -2.38418579101562e-07
"765" 44.5 87.5 -2.38418579101562e-07
"766" 45.5 87.5 -2.38418579101562e-07
"767" 46.5 87.5 -2.38418579101562e-07
"768" 47.5 87.5 -2.38418579101562e-07
"769" 48.5 87.5 -8.35657119750977e-05
"770" 49.5 87.5 -8.35657119750977e-05
"771" 50.5 87.5 -8.35657119750977e-05
"772" 51.5 87.5 -8.35657119750977e-05
"773" 52.5 87.5 -8.35657119750977e-05
"774" 53.5 87.5 -8.35657119750977e-05
"775" 54.5 87.5 -8.35657119750977e-05
"776" 55.5 87.5 -8.35657119750977e-05
"777" 56.5 87.5 -8.35657119750977e-05
"778" 57.5 87.5 -2.38418579101562e-07
"779" 58.5 87.5 -8.35657119750977e-05
"780" 59.5 87.5 -2.38418579101562e-07
"781" 60.5 87.5 -2.38418579101562e-07
"782" 61.5 87.5 -2.38418579101562e-07
"783" 62.5 87.5 -2.38418579101562e-07
"784" 63.5 87.5 -2.38418579101562e-07
"785" 64.5 87.5 -2.38418579101562e-07
"786" 65.5 87.5 -2.38418579101562e-07
"787" 66.5 87.5 -2.38418579101562e-07
"788" 67.5 87.5 -2.38418579101562e-07
"789" 68.5 87.5 -2.38418579101562e-07
"790" 69.5 87.5 -2.38418579101562e-07
"791" 70.5 87.5 -2.38418579101562e-07
"792" 71.5 87.5 -2.38418579101562e-07
"793" 72.5 87.5 -2.38418579101562e-07
"794" 73.5 87.5 -2.38418579101562e-07
"795" 74.5 87.5 -2.38418579101562e-07
"796" 75.5 87.5 -2.38418579101562e-07
"797" 76.5 87.5 -2.38418579101562e-07
"798" 77.5 87.5 -2.38418579101562e-07
"799" 78.5 87.5 -2.38418579101562e-07
"800" 79.5 87.5 -2.38418579101562e-07
"801" 80.5 87.5 -2.38418579101562e-07
"802" 81.5 87.5 -2.38418579101562e-07
"803" 82.5 87.5 -2.38418579101562e-07
"804" 83.5 87.5 -2.38418579101562e-07
"805" 84.5 87.5 -2.38418579101562e-07
"806" 85.5 87.5 -2.38418579101562e-07
"807" 86.5 87.5 -2.38418579101562e-07
"808" 87.5 87.5 -2.38418579101562e-07
"809" 88.5 87.5 -2.38418579101562e-07
"810" 89.5 87.5 -2.38418579101562e-07
"811" 90.5 87.5 -2.38418579101562e-07
"812" 91.5 87.5 -2.38418579101562e-07
"813" 92.5 87.5 -2.38418579101562e-07
"814" 93.5 87.5 -2.38418579101562e-07
"815" 94.5 87.5 -2.38418579101562e-07
"816" 95.5 87.5 -2.38418579101562e-07
"817" 96.5 87.5 -2.38418579101562e-07
"818" 97.5 87.5 -2.38418579101562e-07
"819" 98.5 87.5 -2.38418579101562e-07
"820" 99.5 87.5 -2.38418579101562e-07
"821" 100.5 87.5 -2.38418579101562e-07
"822" 101.5 87.5 -2.38418579101562e-07
"823" 102.5 87.5 -2.38418579101562e-07
"824" 103.5 87.5 -2.38418579101562e-07
"825" 104.5 87.5 -2.38418579101562e-07
"826" 105.5 87.5 -2.38418579101562e-07
"827" 106.5 87.5 -2.38418579101562e-07
"828" 107.5 87.5 -2.38418579101562e-07
"829" 108.5 87.5 -2.38418579101562e-07
"830" 109.5 87.5 -2.38418579101562e-07
"831" 110.5 87.5 -2.38418579101562e-07
"832" 111.5 87.5 -2.38418579101562e-07
"833" 112.5 87.5 -2.38418579101562e-07
"834" 113.5 87.5 -2.38418579101562e-07
"835" 114.5 87.5 -2.38418579101562e-07
"836" 115.5 87.5 -2.38418579101562e-07
"837" 116.5 87.5 -2.38418579101562e-07
"838" 117.5 87.5 -2.38418579101562e-07
"839" 118.5 87.5 -2.38418579101562e-07
"840" 119.5 87.5 -2.38418579101562e-07
"841" 120.5 87.5 -2.38418579101562e-07
"842" 121.5 87.5 -2.38418579101562e-07
"843" 122.5 87.5 -2.38418579101562e-07
"844" 123.5 87.5 -2.38418579101562e-07
"845" 124.5 87.5 -2.38418579101562e-07
"846" 125.5 87.5 -2.38418579101562e-07
"847" 126.5 87.5 -2.38418579101562e-07
"848" 127.5 87.5 -2.38418579101562e-07
"849" 128.5 87.5 -2.38418579101562e-07
"850" 129.5 87.5 -2.38418579101562e-07
"851" 130.5 87.5 -2.38418579101562e-07
"852" 131.5 87.5 -2.38418579101562e-07
"853" 132.5 87.5 -2.38418579101562e-07
"854" 133.5 87.5 -2.38418579101562e-07
"855" 134.5 87.5 -2.38418579101562e-07
"856" 135.5 87.5 -2.38418579101562e-07
"857" 136.5 87.5 -2.38418579101562e-07
"858" 137.5 87.5 -2.38418579101562e-07
"859" 138.5 87.5 -2.38418579101562e-07
"860" 139.5 87.5 -2.38418579101562e-07
"861" 140.5 87.5 -2.38418579101562e-07
"862" 141.5 87.5 -2.38418579101562e-07
"863" 142.5 87.5 -2.38418579101562e-07
"864" 143.5 87.5 -2.38418579101562e-07
"865" 144.5 87.5 -2.38418579101562e-07
"866" 145.5 87.5 -2.38418579101562e-07
"867" 146.5 87.5 -2.38418579101562e-07
"868" 147.5 87.5 -8.36849212646484e-05
"869" 148.5 87.5 -8.36849212646484e-05
"870" 149.5 87.5 -8.36849212646484e-05
"871" 150.5 87.5 -8.36849212646484e-05
"872" 151.5 87.5 -8.36849212646484e-05
"873" 152.5 87.5 -2.38418579101562e-07
"874" 153.5 87.5 -2.38418579101562e-07
"875" 154.5 87.5 -2.38418579101562e-07
"876" 155.5 87.5 -2.38418579101562e-07
"877" 156.5 87.5 -2.38418579101562e-07
"878" 157.5 87.5 -2.38418579101562e-07
"879" 158.5 87.5 -2.38418579101562e-07
"880" 159.5 87.5 -2.38418579101562e-07
"881" 160.5 87.5 -2.38418579101562e-07
"882" 161.5 87.5 -2.38418579101562e-07
"883" 162.5 87.5 -2.38418579101562e-07
"884" 163.5 87.5 -2.38418579101562e-07
"885" 164.5 87.5 -2.38418579101562e-07
"886" 165.5 87.5 -2.38418579101562e-07
"887" 166.5 87.5 -2.38418579101562e-07
"888" 167.5 87.5 -2.38418579101562e-07
"889" 168.5 87.5 -2.38418579101562e-07
"890" 169.5 87.5 -2.38418579101562e-07
"891" 170.5 87.5 -2.38418579101562e-07
"892" 171.5 87.5 -2.38418579101562e-07
"893" 172.5 87.5 -2.38418579101562e-07
"894" 173.5 87.5 -2.38418579101562e-07
"895" 174.5 87.5 -2.38418579101562e-07
"896" 175.5 87.5 -2.38418579101562e-07
"897" 176.5 87.5 -2.38418579101562e-07
"898" 177.5 87.5 -2.38418579101562e-07
"899" 178.5 87.5 -2.38418579101562e-07
"900" 179.5 87.5 -2.38418579101562e-07
"901" -179.5 87.5 -2.38418579101562e-07
"902" -178.5 87.5 -2.38418579101562e-07
"903" -177.5 87.5 -2.38418579101562e-07
"904" -176.5 87.5 -2.38418579101562e-07
"905" -175.5 87.5 -2.38418579101562e-07
"906" -174.5 87.5 -2.38418579101562e-07
"907" -173.5 87.5 -2.38418579101562e-07
"908" -172.5 87.5 -2.38418579101562e-07
"909" -171.5 87.5 -2.38418579101562e-07
"910" -170.5 87.5 -2.38418579101562e-07
"911" -169.5 87.5 -2.38418579101562e-07
"912" -168.5 87.5 -2.38418579101562e-07
"913" -167.5 87.5 -2.38418579101562e-07
"914" -166.5 87.5 -2.38418579101562e-07
"915" -165.5 87.5 -2.38418579101562e-07
"916" -164.5 87.5 -2.38418579101562e-07
"917" -163.5 87.5 -2.38418579101562e-07
"918" -162.5 87.5 -2.38418579101562e-07
"919" -161.5 87.5 -2.38418579101562e-07
"920" -160.5 87.5 -2.38418579101562e-07
"921" -159.5 87.5 -2.38418579101562e-07
"922" -158.5 87.5 -2.38418579101562e-07
"923" -157.5 87.5 -2.38418579101562e-07
"924" -156.5 87.5 -2.38418579101562e-07
"925" -155.5 87.5 -2.38418579101562e-07
"926" -154.5 87.5 -2.38418579101562e-07
"927" -153.5 87.5 -2.38418579101562e-07
"928" -152.5 87.5 -2.38418579101562e-07
"929" -151.5 87.5 -2.38418579101562e-07
"930" -150.5 87.5 -2.38418579101562e-07
"931" -149.5 87.5 -2.38418579101562e-07
"932" -148.5 87.5 -2.38418579101562e-07
"933" -147.5 87.5 -2.38418579101562e-07
"934" -146.5 87.5 -2.38418579101562e-07
"935" -145.5 87.5 -2.38418579101562e-07
"936" -144.5 87.5 -2.38418579101562e-07
"937" -143.5 87.5 -2.38418579101562e-07
"938" -142.5 87.5 -2.38418579101562e-07
"939" -141.5 87.5 -2.38418579101562e-07
"940" -140.5 87.5 -2.38418579101562e-07
"941" -139.5 87.5 -2.38418579101562e-07
"942" -138.5 87.5 -2.38418579101562e-07
"943" -137.5 87.5 -2.38418579101562e-07
"944" -136.5 87.5 -2.38418579101562e-07
"945" -135.5 87.5 -2.38418579101562e-07
"946" -134.5 87.5 -2.38418579101562e-07
"947" -133.5 87.5 -2.38418579101562e-07
"948" -132.5 87.5 -2.38418579101562e-07
"949" -131.5 87.5 -2.38418579101562e-07
"950" -130.5 87.5 -2.38418579101562e-07
"951" -129.5 87.5 -2.38418579101562e-07
"952" -128.5 87.5 -2.38418579101562e-07
"953" -127.5 87.5 -2.38418579101562e-07
"954" -126.5 87.5 -2.38418579101562e-07
"955" -125.5 87.5 -2.38418579101562e-07
"956" -124.5 87.5 -2.38418579101562e-07
"957" -123.5 87.5 -2.38418579101562e-07
"958" -122.5 87.5 -2.38418579101562e-07
"959" -121.5 87.5 -2.38418579101562e-07
"960" -120.5 87.5 -2.38418579101562e-07
"961" -119.5 87.5 -2.38418579101562e-07
"962" -118.5 87.5 -2.38418579101562e-07
"963" -117.5 87.5 -2.38418579101562e-07
"964" -116.5 87.5 -2.38418579101562e-07
"965" -115.5 87.5 -2.38418579101562e-07
"966" -114.5 87.5 -2.38418579101562e-07
"967" -113.5 87.5 -2.38418579101562e-07
"968" -112.5 87.5 -2.38418579101562e-07
"969" -111.5 87.5 -2.38418579101562e-07
"970" -110.5 87.5 -2.38418579101562e-07
"971" -109.5 87.5 -2.38418579101562e-07
"972" -108.5 87.5 -2.38418579101562e-07
"973" -107.5 87.5 -2.38418579101562e-07
"974" -106.5 87.5 -2.38418579101562e-07
"975" -105.5 87.5 -2.38418579101562e-07
"976" -104.5 87.5 -2.38418579101562e-07
"977" -103.5 87.5 -2.38418579101562e-07
"978" -102.5 87.5 -8.36849212646484e-05
"979" -101.5 87.5 -8.36849212646484e-05
"980" -100.5 87.5 -8.36849212646484e-05
"981" -99.5 87.5 -8.36849212646484e-05
"982" -98.5 87.5 -8.36849212646484e-05
"983" -97.5 87.5 -8.36849212646484e-05
"984" -96.5 87.5 -8.36849212646484e-05
"985" -95.5 87.5 -8.36849212646484e-05
"986" -94.5 87.5 -2.38418579101562e-07
"987" -93.5 87.5 -2.38418579101562e-07
"988" -92.5 87.5 -2.38418579101562e-07
"989" -91.5 87.5 -2.38418579101562e-07
"990" -90.5 87.5 -2.38418579101562e-07
"991" -89.5 87.5 -2.38418579101562e-07
"992" -88.5 87.5 -2.38418579101562e-07
"993" -87.5 87.5 -2.38418579101562e-07
"994" -86.5 87.5 -2.38418579101562e-07
"995" -85.5 87.5 -2.38418579101562e-07
"996" -84.5 87.5 -2.38418579101562e-07
"997" -83.5 87.5 -2.38418579101562e-07
"998" -82.5 87.5 -2.38418579101562e-07
"999" -81.5 87.5 -2.38418579101562e-07
"1000" -80.5 87.5 -2.38418579101562e-07
"1001" -79.5 87.5 -2.38418579101562e-07
"1002" -78.5 87.5 -2.38418579101562e-07
"1003" -77.5 87.5 -2.38418579101562e-07
"1004" -76.5 87.5 -2.38418579101562e-07
"1005" -75.5 87.5 -2.38418579101562e-07
"1006" -74.5 87.5 -2.38418579101562e-07
"1007" -73.5 87.5 -2.38418579101562e-07
"1008" -72.5 87.5 -2.38418579101562e-07
"1009" -71.5 87.5 -2.38418579101562e-07
"1010" -70.5 87.5 -2.38418579101562e-07
"1011" -69.5 87.5 -2.38418579101562e-07
"1012" -68.5 87.5 -2.38418579101562e-07
"1013" -67.5 87.5 -2.38418579101562e-07
"1014" -66.5 87.5 -2.38418579101562e-07
"1015" -65.5 87.5 -2.38418579101562e-07
"1016" -64.5 87.5 -2.38418579101562e-07
"1017" -63.5 87.5 -2.38418579101562e-07
"1018" -62.5 87.5 -2.38418579101562e-07
"1019" -61.5 87.5 -2.38418579101562e-07
"1020" -60.5 87.5 -2.38418579101562e-07
"1021" -59.5 87.5 -2.38418579101562e-07
"1022" -58.5 87.5 -2.38418579101562e-07
"1023" -57.5 87.5 -2.38418579101562e-07
"1024" -56.5 87.5 -2.38418579101562e-07
"1025" -55.5 87.5 -2.38418579101562e-07
"1026" -54.5 87.5 -2.38418579101562e-07
"1027" -53.5 87.5 -2.38418579101562e-07
"1028" -52.5 87.5 -2.38418579101562e-07
"1029" -51.5 87.5 -2.38418579101562e-07
"1030" -50.5 87.5 -2.38418579101562e-07
"1031" -49.5 87.5 -2.38418579101562e-07
"1032" -48.5 87.5 -2.38418579101562e-07
"1033" -47.5 87.5 -2.38418579101562e-07
"1034" -46.5 87.5 -2.38418579101562e-07
"1035" -45.5 87.5 -2.38418579101562e-07
"1036" -44.5 87.5 -8.35657119750977e-05
"1037" -43.5 87.5 -8.35657119750977e-05
"1038" -42.5 87.5 -8.35657119750977e-05
"1039" -41.5 87.5 -8.35657119750977e-05
"1040" -40.5 87.5 -8.35657119750977e-05
"1041" -39.5 87.5 -8.35657119750977e-05
"1042" -38.5 87.5 -8.35657119750977e-05
"1043" -37.5 87.5 -8.35657119750977e-05
"1044" -36.5 87.5 -2.38418579101562e-07
"1045" -35.5 87.5 -2.38418579101562e-07
"1046" -34.5 87.5 -2.38418579101562e-07
"1047" -33.5 87.5 -2.38418579101562e-07
"1048" -32.5 87.5 -2.38418579101562e-07
"1049" -31.5 87.5 -2.38418579101562e-07
"1050" -30.5 87.5 -2.38418579101562e-07
"1051" -29.5 87.5 -2.38418579101562e-07
"1052" -28.5 87.5 -2.38418579101562e-07
"1053" -27.5 87.5 -2.38418579101562e-07
"1054" -26.5 87.5 -2.38418579101562e-07
"1055" -25.5 87.5 -2.38418579101562e-07
"1056" -24.5 87.5 -2.38418579101562e-07
"1057" -23.5 87.5 -2.38418579101562e-07
"1058" -22.5 87.5 -2.38418579101562e-07
"1059" -21.5 87.5 -2.38418579101562e-07
"1060" -20.5 87.5 -2.38418579101562e-07
"1061" -19.5 87.5 -2.38418579101562e-07
"1062" -18.5 87.5 -2.38418579101562e-07
"1063" -17.5 87.5 -2.38418579101562e-07
"1064" -16.5 87.5 -2.38418579101562e-07
"1065" -15.5 87.5 -2.38418579101562e-07
"1066" -14.5 87.5 -2.38418579101562e-07
"1067" -13.5 87.5 -2.38418579101562e-07
"1068" -12.5 87.5 -2.38418579101562e-07
"1069" -11.5 87.5 -2.38418579101562e-07
"1070" -10.5 87.5 -2.38418579101562e-07
"1071" -9.5 87.5 -2.38418579101562e-07
"1072" -8.5 87.5 -2.38418579101562e-07
"1073" -7.5 87.5 -2.38418579101562e-07
"1074" -6.5 87.5 -2.38418579101562e-07
"1075" -5.5 87.5 -2.38418579101562e-07
"1076" -4.5 87.5 -2.38418579101562e-07
"1077" -3.5 87.5 -2.38418579101562e-07
"1078" -2.5 87.5 -2.38418579101562e-07
"1079" -1.5 87.5 -2.38418579101562e-07
"1080" -0.5 87.5 -2.38418579101562e-07
"1081" 0.5 86.5 -0.00233352184295654
"1082" 1.5 86.5 -0.00275027751922607
"1083" 2.5 86.5 -0.00441670417785645
"1084" 3.5 86.5 -0.00358355045318604
"1085" 4.5 86.5 -0.00258350372314453
"1086" 5.5 86.5 -0.00258350372314453
"1087" 6.5 86.5 -0.00358355045318604
"1088" 7.5 86.5 -0.00524997711181641
"1089" 8.5 86.5 -0.00541675090789795
"1090" 9.5 86.5 -0.00408351421356201
"1091" 10.5 86.5 -0.00400006771087646
"1092" 11.5 86.5 -0.00350010395050049
"1093" 12.5 86.5 -0.00350022315979004
"1094" 13.5 86.5 -0.00725007057189941
"1095" 14.5 86.5 -0.00241684913635254
"1096" 15.5 86.5 -0.00233340263366699
"1097" 16.5 86.5 -0.002083420753479
"1098" 17.5 86.5 -0.00700008869171143
"1099" 18.5 86.5 -0.00766670703887939
"1100" 19.5 86.5 -0.00658333301544189
"1101" 20.5 86.5 -0.00166678428649902
"1102" 21.5 86.5 -0.00175011157989502
"1103" 22.5 86.5 -0.00608348846435547
"1104" 23.5 86.5 -0.00525021553039551
"1105" 24.5 86.5 -0.00133347511291504
"1106" 25.5 86.5 -0.00133359432220459
"1107" 26.5 86.5 -0.00216686725616455
"1108" 27.5 86.5 -0.00616681575775146
"1109" 28.5 86.5 -0.000916719436645508
"1110" 29.5 86.5 -0.000583529472351074
"1111" 30.5 86.5 -0.000833630561828613
"1112" 31.5 86.5 -0.000833630561828613
"1113" 32.5 86.5 -0.00200033187866211
"1114" 33.5 86.5 -0.00391685962677002
"1115" 34.5 86.5 -0.000166893005371094
"1116" 35.5 86.5 -0.000416874885559082
"1117" 36.5 86.5 -0.000166893005371094
"1118" 37.5 86.5 -0.00541698932647705
"1119" 38.5 86.5 -0.00183355808258057
"1120" 39.5 86.5 -0.000250339508056641
"1121" 40.5 86.5 -8.36849212646484e-05
"1122" 41.5 86.5 -8.36849212646484e-05
"1123" 42.5 86.5 -0.00158357620239258
"1124" 43.5 86.5 -0.00158357620239258
"1125" 44.5 86.5 -2.38418579101562e-07
"1126" 45.5 86.5 -0.000333666801452637
"1127" 46.5 86.5 -0.00025022029876709
"1128" 47.5 86.5 -0.00141692161560059
"1129" 48.5 86.5 -0.00183355808258057
"1130" 49.5 86.5 -0.000583648681640625
"1131" 50.5 86.5 -0.00066685676574707
"1132" 51.5 86.5 -2.38418579101562e-07
"1133" 52.5 86.5 -8.36849212646484e-05
"1134" 53.5 86.5 -0.00150024890899658
"1135" 54.5 86.5 -0.000583648681640625
"1136" 55.5 86.5 -0.000166893005371094
"1137" 56.5 86.5 -2.38418579101562e-07
"1138" 57.5 86.5 -0.0011669397354126
"1139" 58.5 86.5 -0.00133359432220459
"1140" 59.5 86.5 -0.000166893005371094
"1141" 60.5 86.5 -2.38418579101562e-07
"1142" 61.5 86.5 -0.000750184059143066
"1143" 62.5 86.5 -0.00308346748352051
"1144" 63.5 86.5 -0.00141692161560059
"1145" 64.5 86.5 -2.38418579101562e-07
"1146" 65.5 86.5 -2.38418579101562e-07
"1147" 66.5 86.5 -2.38418579101562e-07
"1148" 67.5 86.5 -0.000916957855224609
"1149" 68.5 86.5 -0.000750184059143066
"1150" 69.5 86.5 -0.00066685676574707
"1151" 70.5 86.5 -8.36849212646484e-05
"1152" 71.5 86.5 -0.00066685676574707
"1153" 72.5 86.5 -0.00191688537597656
"1154" 73.5 86.5 -0.00183355808258057
"1155" 74.5 86.5 -0.000750184059143066
"1156" 75.5 86.5 -0.000583648681640625
"1157" 76.5 86.5 -8.36849212646484e-05
"1158" 77.5 86.5 -0.00066685676574707
"1159" 78.5 86.5 -0.000916957855224609
"1160" 79.5 86.5 -0.000916957855224609
